x,y,site_id,date,water_year,water_day,swe,year,peak_swe,sm50_swe,peak_date,peak_day,peak_met,sm50_day,sm50_date,sm50_met,apr1_swe,ptile_swe,wy_n,elev_ft,latitude,longitude,site_name,sntl_id,d_peak,d_sm50,d_apr1,d_swe,apr1_x,apr1_y,peak_x,peak_y,sm50_x,sm50_y
246.39,154.73,379,2021-03-22,2021,173,10.6,2021,10.6,5.3,2021-03-22,173,TBD,173,2021-03-22,TBD,10.6,0.3,30,8750,43.7,-109.67,Burroughs Creek,SNTL:379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236.76,130.86,384,2021-03-22,2021,173,11.9,2021,12,6,2021-03-21,172,2021-03-21,173,2021-03-22,TBD,11.9,0.5,30,7870,44.72,-110.51,Canyon,SNTL:384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296.16,182.35,389,2021-03-22,2021,173,11.9,2021,11.9,5.95,2021-03-22,173,TBD,173,2021-03-22,TBD,11.9,NA,NA,7900,42.73,-106.32,Casper Mtn.,SNTL:389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288.7,144.91,402,2021-03-22,2021,173,14,2021,14,7,2021-03-22,173,TBD,173,2021-03-22,TBD,14,0.6666666666666666,30,9860,44.4,-107.06,Cloud Peak Reservoir,SNTL:402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248.51,164.28,405,2021-03-22,2021,173,6.4,2021,6.5,3.25,2021-03-21,172,2021-03-21,173,2021-03-22,TBD,6.4,0.5185185185185185,27,9630,43.28,-109.45,Cold Springs,SNTL:405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225.19,174.67,419,2021-03-22,2021,173,19.3,2021,19.7,9.85,2021-03-08,159,2021-03-08,173,2021-03-22,TBD,19.3,0.46153846153846156,26,7670,42.65,-110.81,Cottonwood Creek,SNTL:419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279.4,211.87,449,2021-03-22,2021,173,15.2,2021,15.6,7.8,2021-03-21,172,2021-03-21,173,2021-03-22,TBD,15.2,0.13333333333333333,30,8880,41.3,-107.15,Divide Peak,SNTL:449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285.44,140.8,451,2021-03-22,2021,173,11.7,2021,11.8,5.9,2021-03-21,172,2021-03-21,173,2021-03-22,TBD,11.7,0.8,30,8880,44.57,-107.3,Dome Lake,SNTL:451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236.33,165.8,460,2021-03-22,2021,173,8.4,2021,8.6,4.3,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,8.4,0.36,25,7930,43.13,-110.2,East Rim Divide,SNTL:460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242.83,169.41,468,2021-03-22,2021,173,9.2,2021,9.2,4.6,2021-03-22,173,TBD,173,2021-03-22,TBD,9.2,0.16666666666666666,30,9400,43.01,-109.76,Elkhart Park G.S.,SNTL:468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247.67,134.04,472,2021-03-22,2021,173,25.2,2021,25.2,12.6,2021-03-22,173,TBD,173,2021-03-22,TBD,25.2,0.6428571428571429,28,9200,44.65,-109.78,Evening Star,SNTL:472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233.43,160.73,497,2021-03-22,2021,173,14.6,2021,14.8,7.4,2021-03-20,171,2021-03-20,173,2021-03-22,TBD,14.6,0.4782608695652174,23,6770,43.34,-110.43,Granite Creek,SNTL:497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229.88,142.77,499,2021-03-22,2021,173,27.7,2021,27.7,13.85,2021-03-22,173,TBD,173,2021-03-22,TBD,27.7,0.4,30,7265,44.13,-110.83,Grassy Lake,SNTL:499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283.54,164.68,501,2021-03-22,2021,173,7.1,2021,7.1,3.55,2021-03-22,173,TBD,173,2021-03-22,TBD,7.1,NA,18,8550,43.47,-107.24,Grave Springs,SNTL:501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.27,160.36,506,2021-03-22,2021,173,9.4,2021,9.4,4.7,2021-03-22,173,TBD,173,2021-03-22,TBD,9.4,0.26666666666666666,30,8750,43.39,-110.13,Gros Ventre Summit,SNTL:506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225.55,185.77,509,2021-03-22,2021,173,9.7,2021,10.2,5.1,2021-03-15,166,2021-03-15,173,2021-03-22,TBD,9.7,0.375,24,7840,42.15,-110.68,Hams Fork,SNTL:509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.58,148.08,512,2021-03-22,2021,173,8.5,2021,8.5,4.25,2021-03-22,173,TBD,173,2021-03-22,TBD,8.5,1,29,8360,44.26,-106.98,Hansen Sawmill,SNTL:512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252.91,173.92,525,2021-03-22,2021,173,10.3,2021,10.3,5.15,2021-03-22,173,TBD,173,2021-03-22,TBD,10.3,0.13333333333333333,30,10100,42.87,-109.09,Hobbs Park,SNTL:525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226.05,182.54,544,2021-03-22,2021,173,18.1,2021,18.1,9.05,2021-03-22,173,TBD,173,2021-03-22,TBD,18.1,0.17857142857142858,28,9425,42.3,-110.68,Indian Creek,SNTL:544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224.06,182.89,554,2021-03-22,2021,173,11.4,2021,11.7,5.85,2021-03-15,166,2021-03-15,173,2021-03-22,TBD,11.4,0.21428571428571427,28,8180,42.27,-110.8,Kelley R.S.,SNTL:554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.53,163.63,555,2021-03-22,2021,173,10.6,2021,11.2,5.6,2021-03-18,169,2021-03-18,173,2021-03-22,TBD,10.6,0.4,25,7740,43.25,-110.02,Kendall R.S.,SNTL:555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252.31,152.06,560,2021-03-22,2021,173,8.3,2021,8.5,4.25,2021-03-21,172,2021-03-21,173,2021-03-22,TBD,8.3,0.4666666666666667,30,9550,43.86,-109.32,Kirwin,SNTL:560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302.77,189.42,571,2021-03-22,2021,173,10.2,2021,10.2,5.1,2021-03-22,173,TBD,173,2021-03-22,TBD,10.2,NA,NA,8375,42.44,-105.86,Laprele Creek,SNTL:571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232.61,141.44,577,2021-03-22,2021,173,24.8,2021,24.8,12.4,2021-03-22,173,TBD,173,2021-03-22,TBD,24.8,0.26666666666666666,30,7850,44.21,-110.67,Lewis Lake Divide,SNTL:577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244.53,158.86,585,2021-03-22,2021,173,9.3,2021,9.4,4.7,2021-03-21,172,2021-03-21,173,2021-03-22,TBD,9.3,0.5333333333333333,30,9370,43.5,-109.75,Little Warm,SNTL:585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237.4,165.08,597,2021-03-22,2021,173,11.3,2021,11.7,5.85,2021-03-17,168,2021-03-17,173,2021-03-22,TBD,11.3,0.2,30,8240,43.17,-110.14,Loomis Park,SNTL:597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254.87,142.75,616,2021-03-22,2021,173,4,2021,4,2,2021-03-22,173,TBD,173,2021-03-22,TBD,4,0.16666666666666666,30,8760,44.3,-109.24,Marquette,SNTL:616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.88,161.33,625,2021-03-22,2021,173,11.1,2021,11.1,5.55,2021-03-22,173,TBD,173,2021-03-22,TBD,11.1,0.7666666666666667,30,7760,43.63,-107.18,Middle Powder,SNTL:625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.17,166.81,661,2021-03-22,2021,173,8.8,2021,8.8,4.4,2021-03-22,173,TBD,173,2021-03-22,TBD,8.8,0.28,25,8340,43.11,-109.95,New Fork Lake,SNTL:661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291.88,212.63,668,2021-03-22,2021,173,27,2021,27,13.5,2021-03-22,173,TBD,173,2021-03-22,TBD,27,0.5333333333333333,30,10130,41.33,-106.38,North French Creek,SNTL:668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281.92,215.46,673,2021-03-22,2021,173,26.7,2021,26.7,13.35,2021-03-22,173,TBD,173,2021-03-22,TBD,26.7,0.5333333333333333,30,10000,41.15,-106.97,Old Battle,SNTL:673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256.51,157.04,676,2021-03-22,2021,173,5.1,2021,5.1,2.55,2021-03-22,173,TBD,173,2021-03-22,TBD,5.1,0.6,30,8975,43.66,-109.01,Owl Creek,SNTL:676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245.94,132.03,683,2021-03-22,2021,173,21.4,2021,21.4,10.7,2021-03-22,173,TBD,173,2021-03-22,TBD,21.4,0.6896551724137931,29,9400,44.73,-109.91,Parker Peak,SNTL:683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226.58,155.7,689,2021-03-22,2021,173,21.5,2021,21.6,10.8,2021-03-17,168,2021-03-17,173,2021-03-22,TBD,21.5,0.36666666666666664,30,8200,43.52,-110.91,Phillips Bench,SNTL:689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.01,149.97,703,2021-03-22,2021,173,11.2,2021,11.2,5.6,2021-03-22,173,TBD,173,2021-03-22,TBD,11.2,0.7666666666666667,30,9480,44.16,-107.13,Powder River Pass,SNTL:703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299.42,186.21,716,2021-03-22,2021,173,13.2,2021,13.2,6.6,2021-03-22,173,TBD,173,2021-03-22,TBD,13.2,0.6785714285714286,28,8400,42.57,-106.09,Reno Hill,SNTL:716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223.14,177.44,730,2021-03-22,2021,173,11,2021,11,5.5,2021-03-22,173,TBD,173,2021-03-22,TBD,11,0.36666666666666664,30,7640,42.51,-110.91,Salt River Summit,SNTL:730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293.79,209.98,731,2021-03-22,2021,173,26.9,2021,27,13.5,2021-03-21,172,2021-03-21,173,2021-03-22,TBD,26.9,0.7142857142857143,28,10050,41.46,-106.28,Sand Lake,SNTL:731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.59,215.95,732,2021-03-22,2021,173,12,2021,12.3,6.15,2021-03-17,168,2021-03-17,173,2021-03-22,TBD,12,0.44,25,8150,41.11,-107.17,Sandstone RS,SNTL:732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283.26,142.07,751,2021-03-22,2021,173,13.4,2021,13.4,6.7,2021-03-22,173,TBD,173,2021-03-22,TBD,13.4,0.5666666666666667,30,9580,44.5,-107.43,Shell Creek,SNTL:751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232.34,143.16,764,2021-03-22,2021,173,14.4,2021,14.4,7.2,2021-03-22,173,TBD,173,2021-03-22,TBD,14.4,0.3333333333333333,21,6920,44.13,-110.67,Snake River Station,SNTL:764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229.05,178.81,765,2021-03-22,2021,173,10.2,2021,10.8,5.4,2021-03-14,165,2021-03-14,173,2021-03-22,TBD,10.2,0.3448275862068966,29,8060,42.49,-110.53,Snider Basin,SNTL:765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289.94,212.41,772,2021-03-22,2021,173,9.5,2021,9.5,4.75,2021-03-22,173,TBD,173,2021-03-22,TBD,9.5,0.2,30,8440,41.33,-106.5,South Brush Creek,SNTL:772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255.95,180.95,775,2021-03-22,2021,173,11,2021,11,5.5,2021-03-22,173,TBD,173,2021-03-22,TBD,11,0.16,25,9040,42.57,-108.84,South Pass,SNTL:775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227.14,177.63,779,2021-03-22,2021,173,20.5,2021,20.7,10.35,2021-03-21,172,2021-03-21,173,2021-03-22,TBD,20.5,0.4827586206896552,29,9000,42.53,-110.66,Spring Creek Divide,SNTL:779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252.13,170.29,786,2021-03-22,2021,173,2.6,2021,2.8,1.4,2021-03-20,171,2021-03-20,173,2021-03-22,TBD,2.6,0,27,8620,43.03,-109.17,St. Lawrence Alt,SNTL:786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.3,137.38,798,2021-03-22,2021,173,12.4,2021,12.4,6.2,2021-03-22,173,TBD,173,2021-03-22,TBD,12.4,0.8,30,8880,44.72,-107.4,Sucker Creek,SNTL:798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241.32,136.83,806,2021-03-22,2021,173,17,2021,17,8.5,2021-03-22,173,TBD,173,2021-03-22,TBD,17,0.36666666666666664,30,8420,44.48,-110.16,Sylvan Lake,SNTL:806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243.16,137.11,807,2021-03-22,2021,173,10.1,2021,10.7,5.35,2021-03-12,163,2021-03-12,173,2021-03-22,TBD,10.1,0.391304347826087,23,7120,44.48,-110.04,Sylvan Road,SNTL:807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234.53,138.22,816,2021-03-22,2021,173,12.8,2021,12.8,6.4,2021-03-22,173,TBD,173,2021-03-22,TBD,12.8,0.391304347826087,23,7980,44.37,-110.58,Thumb Divide,SNTL:816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.38,135.42,818,2021-03-22,2021,173,4.7,2021,4.7,2.35,2021-03-22,173,TBD,173,2021-03-22,TBD,4.7,NA,16,6870,44.81,-107.41,Tie Creek,SNTL:818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254.99,148.7,819,2021-03-22,2021,173,3.1,2021,3.1,1.55,2021-03-22,173,TBD,173,2021-03-22,TBD,3.1,0.34782608695652173,23,7950,44.03,-109.18,Timber Creek,SNTL:819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.51,152.77,822,2021-03-22,2021,173,20.9,2021,20.9,10.45,2021-03-22,173,TBD,173,2021-03-22,TBD,20.9,0.5333333333333333,30,9580,43.75,-110.06,Togwotee Pass,SNTL:822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255.39,178.01,826,2021-03-22,2021,173,7.6,2021,7.6,3.8,2021-03-22,173,TBD,173,2021-03-22,TBD,7.6,0.43333333333333335,30,8700,42.7,-108.9,Townsend Creek,SNTL:826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229.01,172.84,831,2021-03-22,2021,173,20.6,2021,20.6,10.3,2021-03-22,173,TBD,173,2021-03-22,TBD,20.6,0.56,25,8500,42.76,-110.59,Triple Peak,SNTL:831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.33,143.79,837,2021-03-22,2021,173,23.8,2021,23.8,11.9,2021-03-22,173,TBD,173,2021-03-22,TBD,23.8,0.4,30,9240,44.15,-110.22,Two Ocean Plateau,SNTL:837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.59,215.32,852,2021-03-22,2021,173,19.1,2021,19.1,9.55,2021-03-22,173,TBD,173,2021-03-22,TBD,19.1,0.3,30,9250,41.16,-106.93,Webber Springs,SNTL:852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225.29,170.94,868,2021-03-22,2021,173,24.4,2021,24.6,12.3,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,24.4,0.41379310344827586,29,8080,42.82,-110.84,Willow Creek,SNTL:868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306.86,193.35,872,2021-03-22,2021,173,11.3,2021,11.3,5.65,2021-03-22,173,TBD,173,2021-03-22,TBD,11.3,1,28,7900,42.28,-105.58,Windy Peak,SNTL:872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249.98,131.08,875,2021-03-22,2021,173,9.4,2021,9.6,4.8,2021-03-16,167,2021-03-16,173,2021-03-22,TBD,9.4,0.5333333333333333,30,7650,44.8,-109.66,Wolverine,SNTL:875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244.79,149.44,878,2021-03-22,2021,173,13.4,2021,13.5,6.75,2021-03-21,172,2021-03-21,173,2021-03-22,TBD,13.4,0.4482758620689655,29,8350,43.93,-109.82,Younts Peak,SNTL:878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255.06,180.38,923,2021-03-22,2021,173,11.3,2021,11.3,5.65,2021-03-22,173,TBD,173,2021-03-22,TBD,11.3,NA,12,9700,42.59,-108.9,Deer Park,SNTL:923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,140.77,931,2021-03-22,2021,173,8.2,2021,8.2,4.1,2021-03-22,173,TBD,173,2021-03-22,TBD,8.2,NA,12,7990,44.58,-107.2,Big Goose,SNTL:931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242.12,161.15,944,2021-03-22,2021,173,11,2021,11,5.5,2021-03-22,173,TBD,173,2021-03-22,TBD,11,NA,12,9820,43.38,-109.88,Gunsight Pass,SNTL:944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329.74,147.16,982,2021-03-22,2021,173,3.8,2021,4.2,2.1,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,3.8,NA,10,5910,44.49,-104.41,Cole Canyon,SNTL:982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
