date,discharge,SWEin,PRECin,TOBSdegC,TMAXdegC,TMINdegC,TAVGdegC,SNDEPTHin
11/7/2009,0.051806401,2.1,4.2,4.8,9.4,4,5.7,11
11/8/2009,0.051806401,2.1,4.2,3.4,10.8,3.2,5.8,10
11/9/2009,0.051806401,2,4.2,-1.8,6.3,-2.2,1.8,11
11/10/2009,0.051806401,2,4.2,-3.8,6.3,-5.4,-0.7,11
11/11/2009,0.051806401,2,4.2,3.3,7.3,-4.2,3.1,10
11/12/2009,0.051806401,2,4.2,3.7,10.1,2.8,5.3,10
11/13/2009,0.051806401,2,4.2,1.5,8.3,1.5,4.2,10
11/14/2009,0.051806401,2,4.4,-5,4.9,-5.7,-1.7,12
11/15/2009,0.051806401,2.4,4.7,-9.2,0.6,-9.2,-5.8,15
11/16/2009,0.051806401,2.5,4.9,-11.8,-4.8,-14.6,-9.8,16
11/17/2009,0.051806401,2.7,4.9,-2.2,3.2,-16.4,-5.7,15
11/18/2009,0.051806401,2.7,4.9,-5.5,8.1,-7.4,-0.9,15
11/19/2009,0.051806401,2.8,4.9,-1.3,6.8,-7,-0.2,14
11/20/2009,0.051806401,2.8,4.9,-3.4,3.6,-7.6,-2.2,14
11/21/2009,0.051806401,2.8,4.9,2.5,6.6,-10.3,-1.1,13
11/22/2009,0.051806401,2.8,4.9,-5.1,3.6,-5.4,0.1,13
11/23/2009,0.051806401,2.8,4.9,-5.8,-0.1,-7.1,-3.6,12
11/24/2009,0.051806401,2.8,5.2,-12.7,-5.8,-13.1,-10.5,16
11/25/2009,0.051806401,2.9,5.2,-4.5,1.8,-13,-4.7,15
11/26/2009,0.051806401,2.9,5.2,-0.2,2.3,-5.9,-1.6,15
11/27/2009,0.051806401,2.9,5.2,0.5,5.1,-1,1.7,14
11/28/2009,0.051806401,2.9,5.2,-0.3,7,-0.4,2.6,14
11/29/2009,0.051806401,2.9,5.2,-8.6,3.3,-8.7,-2.2,14
11/30/2009,0.051806401,2.9,5.2,-9.1,0.3,-10.1,-6.2,14
12/1/2009,0.051806401,2.9,5.2,-1,5.2,-10.6,-1.5,14
12/2/2009,0.051806401,2.9,5.3,-12.7,1.5,-12.7,-3.8,14
12/3/2009,0.051806401,2.9,5.6,-22.7,-12.2,-24.1,-18.1,17
12/4/2009,0.051806401,2.9,5.6,-20.3,-15.1,-26,-19.8,17
12/5/2009,0.051806401,3,5.6,-8.3,-8,-20.4,-13.8,16
12/6/2009,0.051806401,3,5.6,-16.5,-2,-16.5,-8.9,17
12/7/2009,0.051806401,3.1,5.8,-16.4,-15.4,-21.4,-18.7,18
12/8/2009,0.051806401,3.3,5.8,-12,-5.6,-16.4,-10.1,18
12/9/2009,0.051806401,3.6,6.2,-21.2,-9.8,-21.9,-16.4,21
12/10/2009,0.051806401,3.8,6.4,-20,-18.8,-22.4,-20.5,21
12/11/2009,0.051806401,3.8,6.4,-12.5,-11.7,-20.3,-15.4,21
12/12/2009,0.051806401,3.9,6.4,-7.3,-5.1,-12.5,-8,20
12/13/2009,0.051806401,4,6.4,-99.9,-99.9,-99.9,-99.9,-99.9
12/14/2009,0.051806401,4.4,6.9,-8.5,-1.3,-8.5,-4.9,25
12/15/2009,0.051806401,4.5,7,-10.2,-7.2,-10.3,-8.9,24
12/16/2009,0.051806401,4.6,7.1,-1.9,-1.3,-10.2,-4.5,23
12/17/2009,0.051806401,4.6,7.1,-1.8,0.2,-2.6,-1.7,23
12/18/2009,0.051806401,4.6,7.1,-7.2,-1.3,-7.2,-4.5,23
12/19/2009,0.051806401,4.6,7.1,-99.9,-99.9,-99.9,-99.9,-99.9
12/20/2009,0.051806401,4.6,7.1,-99.9,-99.9,-99.9,-99.9,-99.9
12/21/2009,0.051806401,4.6,7.1,-99.9,-99.9,-99.9,-99.9,-99.9
12/22/2009,0.051806401,4.6,7.1,-99.9,-99.9,-99.9,-99.9,-99.9
12/23/2009,0.051806401,4.6,7.2,-99.9,-99.9,-99.9,-99.9,-99.9
12/24/2009,0.051806401,4.7,7.4,-99.9,-99.9,-99.9,-99.9,-99.9
12/25/2009,0.051806401,4.9,7.5,-99.9,-99.9,-99.9,-99.9,-99.9
12/26/2009,0.051806401,5,7.7,-99.9,-99.9,-99.9,-99.9,-99.9
12/27/2009,0.051806401,5,7.7,-99.9,-99.9,-99.9,-99.9,-99.9
12/28/2009,0.051806401,5,7.7,-99.9,-99.9,-99.9,-99.9,-99.9
12/29/2009,0.051806401,5.1,7.7,-99.9,-99.9,-99.9,-99.9,-99.9
12/30/2009,0.051806401,5.2,7.7,-99.9,-99.9,-99.9,-99.9,-99.9
12/31/2009,0.051806401,5.2,7.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/1/2010,0.051806401,5.3,8,-99.9,-99.9,-99.9,-99.9,-99.9
1/2/2010,0.051806401,5.4,8,-99.9,-99.9,-99.9,-99.9,-99.9
1/3/2010,0.051806401,5.5,8.3,-99.9,-99.9,-99.9,-99.9,-99.9
1/4/2010,0.051806401,5.6,8.3,-99.9,-99.9,-99.9,-99.9,-99.9
1/5/2010,0.051806401,5.6,8.3,-99.9,-99.9,-99.9,-99.9,-99.9
1/6/2010,0.051806401,5.7,8.5,-99.9,-99.9,-99.9,-99.9,-99.9
1/7/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/8/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/9/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/10/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/11/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/12/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/13/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/14/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/15/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/16/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/17/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/18/2010,0.051806401,6,8.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/19/2010,0.051806401,6,9,-99.9,-99.9,-99.9,-99.9,-99.9
1/20/2010,0.051806401,6,9,-7.5,-1.3,-7.9,-5.1,27
1/21/2010,0.051806401,6,9,-8.4,-3.1,-13,-7.1,27
1/22/2010,0.051806401,6.1,9,0.9,1.4,-11.2,-3.1,27
1/23/2010,0.051806401,6.1,9,-8.7,-99.9,-8.8,-2.7,27
1/24/2010,0.051806401,6.1,9.1,-11.8,-99.9,-12,-9.5,28
1/25/2010,0.051806401,6.3,9.4,-13.6,24.2,-13.6,-12,29
1/26/2010,0.051806401,6.4,9.4,-8,9,-13.9,-11,29
1/27/2010,0.051806401,6.5,9.5,-5.5,-0.1,-8.1,-4.8,30
1/28/2010,0.051806401,6.7,9.7,-9.3,-0.3,-9.3,-5.6,32
1/29/2010,0.051806401,6.7,9.7,-11.6,2.1,-14,-6.7,32
1/30/2010,0.051806401,6.7,9.7,-10.5,0.1,-14.7,-8.4,31
1/31/2010,0.051806401,6.7,9.7,-6.6,4.5,-10.4,-3.9,31
2/1/2010,0.051806401,6.7,9.7,-9.5,-2.8,-10,-6.7,31
2/2/2010,0.051806401,6.7,9.7,-8.7,-6.5,-10.5,-9,31
2/3/2010,0.051806401,6.7,9.8,-5.8,1.7,-12.3,-4.6,30
2/4/2010,0.051806401,6.8,9.8,-5.4,1.4,-10.4,-4.3,31
2/5/2010,0.051806401,6.8,9.9,-9.8,-4.7,-9.8,-7.3,31
2/6/2010,0.051806401,6.9,9.9,-6.1,-1.3,-9.8,-6.2,31
2/7/2010,0.051806401,7,10,-6.7,-1.2,-7,-5.1,31
2/8/2010,0.051806401,7,10.1,-17.6,-6.1,-17.6,-8.9,34
2/9/2010,0.051806401,7,10.2,-13.4,-6.5,-22.3,-14.5,34
2/10/2010,0.051806401,7.1,10.2,-9.4,18.6,-14.8,-9.1,34
2/11/2010,0.051806401,7.1,10.2,-9.6,-3.1,-10.3,-8.2,34
2/12/2010,0.051806401,7.1,10.2,-10.3,-4.6,-10.3,-8.6,34
2/13/2010,0.051806401,7.3,10.4,-8.3,-5.1,-10.4,-8.1,34
2/14/2010,0.051806401,7.5,10.8,-9.8,-4.7,-15.7,-8.1,36
2/15/2010,0.051806401,7.5,10.9,-14.2,-7.3,-15.4,-11.9,36
2/16/2010,0.051806401,7.5,10.9,-12.1,-5.1,-18.8,-12.3,35
2/17/2010,0.051806401,7.6,10.9,-8.5,-2.9,-17,-8.3,35
2/18/2010,0.051806401,7.6,10.9,-9.3,-2.2,-9.8,-6.6,34
2/19/2010,0.051806401,7.7,11.1,-14,-1.6,-15.1,-7.2,37
2/20/2010,0.051806401,7.9,11.2,-8.1,-2.5,-14,-8.3,37
2/21/2010,0.051806401,8.1,11.5,-14.3,19,-15.9,-9.8,41
2/22/2010,0.051806401,8.3,11.7,-12.6,-9,-17.9,-13.5,41
2/23/2010,0.051806401,8.3,11.8,-13.8,-6.6,-23.8,-13.2,40
2/24/2010,0.051806401,8.4,11.8,-8.3,-3.6,-15.1,-9.1,40
2/25/2010,0.051806401,8.4,11.8,-7.2,-0.1,-12.8,-5.5,38
2/26/2010,0.051806401,8.4,11.8,-9.6,-1,-9.8,-6.3,38
2/27/2010,0.051806401,8.4,11.8,-7.6,-2.6,-10.4,-7.3,38
2/28/2010,0.051806401,8.4,11.8,-5,5.6,-9,-2.4,37
3/1/2010,0.051806401,8.5,11.9,-7.3,-1.5,-7.8,-4.6,38
3/2/2010,0.051806401,8.5,11.9,-8.1,-0.6,-10.2,-6,38
3/3/2010,0.051806401,8.5,11.9,-5.1,5.9,-13,-3.4,37
3/4/2010,0.051806401,8.5,11.9,-9.3,4.7,-9.6,-1.9,37
3/5/2010,0.051806401,8.5,11.9,-8.5,4.4,-11.7,-4.4,37
3/6/2010,0.051806401,8.7,12.2,-6,-3.7,-8.6,-6.3,41
3/7/2010,0.051806401,8.9,12.5,-6.7,1.5,-6.8,-3.4,41
3/8/2010,0.051806401,8.9,12.5,-2.3,6.6,-11,-2,39
3/9/2010,0.051806401,8.9,12.5,-5.1,1,-5.2,-2.9,39
3/10/2010,0.051806401,8.9,12.5,-8.2,2.1,-8.2,-3.6,40
3/11/2010,0.051806401,8.9,12.6,-10.5,0.7,-11.5,-6.3,40
3/12/2010,0.051806401,8.9,12.6,-9.7,-2.4,-10.8,-8,40
3/13/2010,0.051806401,9,12.6,-3.4,2.3,-10.2,-3.4,39
3/14/2010,0.051806401,9,12.6,-7.4,7,-7.6,-1,38
3/15/2010,0.051806401,9.1,12.8,-10.9,-2.3,-15.1,-5.3,41
3/16/2010,0.051806401,9.2,12.8,-2.9,3.9,-12.7,-5.2,40
3/17/2010,0.051806401,9.2,12.8,1.1,7.5,-6.2,0.4,39
3/18/2010,0.051806401,9.2,12.8,-0.5,10.8,-4.5,2.8,38
3/19/2010,0.051806401,9.2,12.8,-6.6,9.5,-6.7,1.2,38
3/20/2010,0.051806401,9.8,13.7,-22.2,-6.5,-22.2,-12,50
3/21/2010,0.051806401,10,13.7,-9.7,-6.1,-24.3,-12.4,48
3/22/2010,0.051806401,10.1,13.7,-2.1,6.3,-9.8,-0.9,46
3/23/2010,0.051806401,10.1,13.7,-2.8,6.4,-2.8,0.7,45
3/24/2010,0.051806401,11,14.8,-9.7,-0.5,-9.7,-5.1,54
3/25/2010,0.051806401,11.2,14.9,-7.5,-1.3,-11.5,-7.4,52
3/26/2010,0.051806401,11.3,14.9,-3.6,3,-12.4,-3.9,53
3/27/2010,0.051806401,11.4,15.1,-8.1,-0.1,-8.1,-4.2,53
3/28/2010,0.051806401,11.5,15.2,-6.7,-1.1,-12.9,-6,53
3/29/2010,0.051806401,11.5,15.2,-1.8,3.5,-7.7,-1.9,51
3/30/2010,0.051806401,11.5,15.2,3.5,8.7,-3.1,2.2,49
3/31/2010,0.051806401,11.5,15.2,4.2,13.4,2.4,6.4,47
4/1/2010,0.051806401,11.5,15.2,-1.7,-99.9,-1.9,2.9,46
4/2/2010,0.051806401,11.5,15.4,-12.1,21.1,-12.2,-4.6,48
4/3/2010,0.051806401,11.5,15.4,-8.7,-5.6,-13.6,-9.6,47
4/4/2010,0.051806401,11.8,15.8,-6.4,-2.9,-8.9,-5.9,51
4/5/2010,0.051806401,11.8,16,-9.4,2.1,-9.4,-3.2,51
4/6/2010,0.051806401,12.1,16.2,-2.1,6.7,-9.4,0.5,55
4/7/2010,0.030505856,12.4,16.6,-9.7,-2.2,-10.2,-8.4,54
4/8/2010,0.031468049,12.6,16.9,-8.1,-0.4,-9.8,-6.3,54
4/9/2010,0.03364147,12.6,16.9,-0.2,5.9,-8.2,-0.8,51
4/10/2010,0.035065212,12.6,16.9,-2.3,8.8,-2.3,2.8,50
4/11/2010,0.03547782,12.6,16.9,3,9.9,-7,1.5,49
4/12/2010,0.034655194,12.5,16.9,-0.7,12.2,-1.4,4.8,47
4/13/2010,0.033440663,12.3,16.9,1.4,12.5,-1.1,5.4,46
4/14/2010,0.034247765,12.4,17,-3.5,2.8,-4.6,-1.1,47
4/15/2010,0.034655194,12.4,17,-3.7,9.6,-4.9,1.2,46
4/16/2010,0.035065212,12.3,17,0,9.4,-4.8,2.1,43
4/17/2010,0.035065212,12.3,17.1,-0.4,4.7,-0.9,0.5,42
4/18/2010,0.035065212,12.3,17.1,0.7,6.1,-1.9,1.2,43
4/19/2010,0.035065212,12.3,17.1,-3.3,11.1,-3.3,3.2,43
4/20/2010,0.034859879,12.1,17.2,-1.7,11.6,-3.6,3.2,42
4/21/2010,0.034451156,12,17.2,-1,11.9,-2.9,3.9,42
4/22/2010,0.033240502,12.4,18,0.9,25.8,-1,3.5,44
4/23/2010,0.033240502,12.5,18.3,-2.8,6.5,-2.8,0.5,45
4/24/2010,0.033240502,12.7,18.5,-3.7,-0.4,-3.8,-2.7,47
4/25/2010,0.033240502,12.7,18.6,-1.3,3.5,-4.2,-1,45
4/26/2010,0.245817928,13.2,19.3,-7.4,3,-7.4,-1.8,52
4/27/2010,0.642218332,13.5,19.5,-2.4,1.1,-7.9,-3.1,50
4/28/2010,0.698364852,13.6,19.5,5.8,9.8,-2.9,4.2,47
4/29/2010,0.697340057,13.8,19.7,-2.5,10.9,-2.5,5,49
4/30/2010,0.624706909,14.3,20.3,-8.9,-1,-9.1,-5.3,52
5/1/2010,0.587655679,14.4,20.5,-6.5,-1.1,-9.1,-6.2,52
5/2/2010,0.570964776,14.5,20.6,-9.2,1.4,-9.2,-4.2,50
5/3/2010,0.56637422,14.9,21,-5,-0.5,-11,-5.1,55
5/4/2010,0.572806571,14.9,21.1,2.1,3.7,-7.2,-1,51
5/5/2010,0.595156808,15,21.2,-0.4,31.5,-1.7,2.3,51
5/6/2010,0.634403382,15,21.2,2.9,10.7,-0.7,3.8,49
5/7/2010,0.892563835,15.2,21.4,-7,7,-7,0.5,51
5/8/2010,1.035058129,15.3,21.5,-8.9,2.7,-8.9,-3.7,50
5/9/2010,1.099419759,15.3,21.5,-0.8,5.7,-10.9,-0.7,49
5/10/2010,1.201254082,15.1,21.5,-1.1,13.3,-1.9,5.1,47
5/11/2010,1.068265987,15.1,21.6,-3.5,24.5,-3.6,1,48
5/12/2010,0.992480946,16,22.6,-4.9,-1.4,-5,-3,56
5/13/2010,0.963003946,16.5,23.1,-5.9,3.2,-7.1,-3.4,60
5/14/2010,0.970328463,16.9,23.6,-3.2,-0.2,-7.4,-3.1,55
5/15/2010,0.977682791,17.4,24,-0.7,7.7,-4.6,0.5,59
5/16/2010,1.033792144,17.6,24.2,-0.8,3.9,-3.7,-0.1,56
5/17/2010,1.172631161,17.4,24.2,-2,9,-2.2,2.5,55
5/18/2010,1.289351439,17.1,24.2,0.9,14,-3.5,4.6,50
5/19/2010,1.389690825,17,24.3,-0.4,37.4,-0.6,4.5,49
5/20/2010,1.572264529,17,24.4,1.2,15.9,-0.5,2.1,49
5/21/2010,1.755197771,16.6,24.4,5.8,24.8,0.7,5.8,49
5/22/2010,1.968604852,16.1,24.4,8.6,27,-1,6.9,46
5/23/2010,2.10891292,15.1,24.4,-0.1,15.2,-0.5,9,43
5/24/2010,2.279502042,14.4,24.5,6,27.2,-2.8,4.5,40
5/25/2010,2.212315051,14.3,24.5,-1.1,10.5,-4.8,2.2,39
5/26/2010,2.197109495,13.8,24.5,0.6,9.6,-1.9,3.7,37
5/27/2010,2.62125218,13.3,24.5,1.9,31.6,-1.3,5.9,37
5/28/2010,3.33699319,12.5,24.5,10.8,41.5,0,10,33
5/29/2010,3.935708539,11.3,24.5,9.2,20.2,4.9,13.4,30
5/30/2010,3.946094011,10.6,24.5,3.3,16.8,3.3,9.5,29
5/31/2010,4.058666715,10,24.6,3.1,10.2,-1.6,4.6,27
6/1/2010,4.202448461,8.9,24.6,0.4,14.4,0.3,7.5,24
6/2/2010,4.027080004,8.1,24.6,0.5,15.3,-0.1,8.1,19
6/3/2010,4.172941537,7.6,24.6,7.7,35.7,0,6.5,20
6/4/2010,5.011947257,6.3,24.6,8.1,22,1.5,9.2,17
6/5/2010,5.927515187,4,24.6,11.2,42,6.6,12.9,9
6/6/2010,6.215661334,2.9,24.6,7.2,18,4.7,11.9,1
6/7/2010,5.646700425,2.8,24.6,12.7,34.2,6.2,13.3,0
6/8/2010,5.339514374,2.6,24.6,7.5,21,4.8,14.3,0
6/9/2010,4.459159151,1.8,24.7,5.8,17,5.7,9.8,1
6/10/2010,3.938303528,1.3,24.7,12.6,36.2,4.3,12.2,0
6/11/2010,3.940899438,1,24.9,5.3,15.6,3.9,10.3,1
6/12/2010,5.741610708,0.9,25.7,4.5,10.6,3.6,6.2,1
6/13/2010,4.944248748,0.8,26.4,1.7,4.5,1,2.1,0
6/14/2010,3.756339045,1.1,26.9,2.2,23.2,1,2.1,2
6/15/2010,3.056305464,0.8,26.9,2.6,44.9,1,3.9,0
6/16/2010,2.758714089,0.4,26.9,8.8,23.9,1.2,7.7,0
6/17/2010,2.600438775,0,26.9,9.9,17.8,2.9,12.4,0
6/18/2010,2.437133733,0,26.9,8.1,32.8,5,9.8,0
6/19/2010,2.383300154,0,26.9,3.4,19.8,3.4,11.3,1
6/20/2010,2.409139424,0,26.9,4.1,24.3,1.8,11.5,0
6/21/2010,2.312525461,0,26.9,11.1,-99.9,1.8,11.4,0
6/22/2010,2.202804979,0,26.9,9,43,-2.6,12.9,0
6/23/2010,2.151830518,0,26.9,4.2,33.7,3.2,12.8,0
6/24/2010,2.10520289,0,26.9,3.4,17.8,-2.4,9.6,1
6/25/2010,1.997333076,0,26.9,6.3,34.4,2,12.8,0
6/26/2010,1.934780198,0,26.9,10.5,23,5,14.5,1
6/27/2010,1.936552597,0,26.9,4.3,31.9,4.3,11.7,1
6/28/2010,1.84727016,0,26.9,4,20,2.6,9.9,0
6/29/2010,1.758562809,0,26.9,4.7,19.9,2.5,10.9,1
6/30/2010,1.728402008,0,26.9,4.5,42.8,3.7,11.5,1
7/1/2010,1.760246627,0,27,10,42.4,3.4,12.1,0
7/2/2010,1.835192187,0,27.3,8.1,29.1,8,12.3,1
7/3/2010,1.610555237,0,27.4,5.8,32.7,1.9,10.8,1
7/4/2010,1.596138238,0,27.4,6.2,20.7,4.6,13.3,0
7/5/2010,1.578611963,0,27.4,4.6,13.3,4.3,8.4,1
7/6/2010,1.494078826,0,27.4,9,16,3.1,9.4,0
7/7/2010,1.672195279,0,27.5,5.9,38.4,5.9,12,1
7/8/2010,1.812874499,0,27.8,4.4,9,3.5,6.3,1
7/9/2010,1.620205254,0,27.9,2.3,26.2,1.1,6.3,1
7/10/2010,1.475632605,0,27.9,5.5,27.1,1,8.8,1
7/11/2010,1.377850204,0,27.9,9.4,26.1,4.2,11.5,0
7/12/2010,1.29505806,0,27.9,7.9,31.7,2,11.2,0
7/13/2010,1.139039062,0,27.9,13.1,18.9,7.3,13.6,0
7/14/2010,1.051591667,0,27.9,14.1,36.8,12,16.8,0
7/15/2010,1.018665205,0,27.9,6.9,31.6,5.5,14.4,1
7/16/2010,0.980140861,0,27.9,7.9,40.9,1.4,13.7,0
7/17/2010,0.956922941,0,27.9,7,22.3,7,15.3,1
7/18/2010,0.948444277,0,27.9,7.4,37.3,5.8,15.2,0
7/19/2010,0.959352861,0,27.9,7.9,23.1,6.4,12.3,0
7/20/2010,0.952073029,0,28,11.3,-99.9,1.3,13.8,0
7/21/2010,,0,28.1,11.1,-99.9,8.1,12.6,0
7/22/2010,,0,28.1,10.8,36.1,3.3,13.2,0
7/23/2010,,0,28.1,6.9,-99.9,6.9,14,0
7/24/2010,,0,28.2,8.7,33.9,3.3,14.5,1
7/25/2010,,0,28.2,7.3,26.1,1.1,11.3,0
7/26/2010,,0,28.2,6.8,29.6,-0.5,12.3,1
7/27/2010,,0,28.2,8.7,-99.9,5.8,13.8,0
7/28/2010,,0,28.2,10.3,39,8.5,14.5,1
7/29/2010,1.074716708,0,28.6,10.1,19,3.8,11.6,1
7/30/2010,1.060552643,0,29.2,8.8,30.4,2.4,12.2,0
7/31/2010,0.928021825,0,29.3,6.9,41.9,3.5,11.2,0
8/1/2010,0.869336795,0,29.4,12.6,31.4,0.8,12,0
8/2/2010,1.086380575,0,29.6,10,42.6,5.2,12.7,1
8/3/2010,1.263839027,0,30.1,7,41.5,0.2,10.9,1
8/4/2010,1.102037622,0,30.3,6.9,43.1,0.2,10.6,1
8/5/2010,0.994958914,0,30.3,5.2,34.9,5.2,10,1
8/6/2010,0.870490339,0,30.3,5.7,28.9,0.2,9.8,1
8/7/2010,0.748507023,0,30.3,11.7,39.5,-1.2,11.6,0
8/8/2010,0.72634009,0,30.3,7.2,33.3,1,13.5,1
8/9/2010,0.911382453,0,30.3,7.3,42.7,0.7,11.9,0
8/10/2010,0.885561187,0,30.5,8.3,32.3,3.4,10.2,0
8/11/2010,0.749571521,0,30.5,10.8,35.5,1,12,0
8/12/2010,0.724247608,0,30.6,11.5,40.4,0.2,12.8,0
8/13/2010,0.724247608,0,30.6,8.3,32.8,1.8,12.8,0
8/14/2010,0.723202582,0,30.6,11.5,30.3,1.5,11.9,0
8/15/2010,0.70556105,0,30.6,5.7,42,1.5,11,1
8/16/2010,0.714871541,0,30.6,7.1,36.8,-3.6,11.3,1
8/17/2010,0.719030582,0,30.6,5.3,26.9,2.1,10,0
8/18/2010,0.699390455,0,30.6,9.4,35.9,5.1,11.8,0
8/19/2010,0.719030582,0,30.6,10.9,25.8,5.1,14,0
8/20/2010,0.751702953,0,30.9,7.1,42.7,4.5,10.2,1
8/21/2010,0.720072367,0,30.9,4.7,-99.9,0.7,10.6,1
8/22/2010,0.691208254,0,30.9,7.2,25.7,-0.4,11.8,1
8/23/2010,0.672987202,0,30.9,13.7,-99.9,5.6,15,0
8/24/2010,0.720072367,0,30.9,6.8,22.8,4.8,11.6,1
8/25/2010,0.722158367,0,30.9,4.1,-99.9,4.1,8.6,1
8/26/2010,0.707624384,0,30.9,5,36.5,2.1,10.4,0
8/27/2010,0.688153256,0,30.9,8.8,38,4.6,13.5,0
8/28/2010,0.682065054,0,30.9,12.8,40.2,4,14.5,0
8/29/2010,0.695292892,0,30.9,10.6,33,7.8,12.6,0
8/30/2010,0.701444086,0,30.9,8.6,20,8.3,12.3,0
8/31/2010,0.724247608,0,30.9,4.5,21.8,4.1,10,1
9/1/2010,0.743196719,0,30.9,8.3,18.7,2.3,7.8,0
9/2/2010,0.752769889,0,30.9,7.9,21.3,1.5,11,0
9/3/2010,0.786248382,0,30.9,-1,39.6,-1.1,6.4,1
9/4/2010,0.75597557,0,30.9,11.8,37.5,-2.4,9.1,0
9/5/2010,0.719030582,0,30.9,12.2,30.3,10.8,13.8,0
9/6/2010,0.745318404,0,30.9,9.2,30.8,8.5,14.1,1
9/7/2010,0.789529776,0,30.9,-1.8,10.6,-1.8,5.7,1
9/8/2010,0.750636831,0,30.9,10.6,-99.9,-1.9,10.5,0
9/9/2010,0.759188568,0,31.1,5.8,24.8,3.3,9,1
9/10/2010,0.769951431,0,31.1,7.1,22.3,-1.4,10,1
9/11/2010,0.786248382,0,31.1,0.2,28.3,-0.1,6.3,0
9/12/2010,0.778620327,0,31.1,7.4,15.4,-1,7,1
9/13/2010,0.77319616,0,31.1,2.1,21.8,0,9,0
9/14/2010,,0,31.1,5,29.4,1.5,9.2,1
9/15/2010,,0,31.1,10.9,32.5,2.7,11.8,0
9/16/2010,,0,31.1,3.2,32.6,-3.6,10.4,1
9/17/2010,,0,31.1,10.6,-99.9,1.6,11.3,0
9/18/2010,,0,31.1,6,-99.9,2,10.8,0
9/19/2010,,0,31.1,12.8,-99.9,-0.7,12.6,0
9/20/2010,,0,31.1,12.6,-99.9,4.8,14,0
9/21/2010,,0,31.1,6.2,-99.9,6.2,12.7,0
9/22/2010,,0,31.1,9.6,20.8,2.7,10.1,0
9/23/2010,,0,31.2,6.1,30.7,2.5,8.9,0
9/24/2010,,0,31.3,4.2,-99.9,-6.3,6.1,0
9/25/2010,,0,31.3,8.2,34.8,-0.8,8.6,0
9/26/2010,,0,31.3,3.5,21.1,-3.8,9.5,0
9/27/2010,,0,31.3,12.3,33.9,1.3,12,0
9/28/2010,,0,31.3,2.9,19.3,0.8,11.1,0
9/29/2010,,0,31.3,13.5,-99.9,2.9,12.9,0
9/30/2010,,0,31.3,2.4,35.8,-99.9,11.1,0
10/1/2010,,0,0,3.4,18.7,0.6,7.9,0
10/2/2010,,0,0,1.5,17.4,1.4,8.2,0
10/3/2010,,0,0,2,15.9,-1.3,6.7,0
10/4/2010,,0,0,2.1,17.4,1.5,8.1,0
10/5/2010,,0,0.1,2.2,-99.9,1.5,6.8,0
10/6/2010,,0,0.1,7.6,13.9,-0.2,7,0
10/7/2010,,0,0.1,3.2,10.3,3.1,6.3,0
10/8/2010,,0,0.2,5,24.2,-1.7,8.5,0
10/9/2010,,0,0.4,-0.7,8.7,-0.7,2.4,0
10/10/2010,,0,0.5,0.5,4.4,-7.9,0.7,0
10/11/2010,,0,0.5,1.9,18,-4.2,3.1,0
10/12/2010,,0,0.6,1.4,8.6,0.6,4.3,0
10/13/2010,,0.4,1.2,-2,4.1,-2,1.1,4
10/14/2010,,0.4,1.2,5,8.6,-7.7,3.3,2
10/15/2010,,0.3,1.2,5.7,34.9,-2.8,7.2,2
10/16/2010,,0.2,1.2,5.8,12.8,5.4,8.1,1
10/17/2010,,0,1.2,6,11.3,-0.4,4.4,0
10/18/2010,,0,1.2,1.6,27.9,0.4,6.2,0
10/19/2010,,0.2,1.5,-2,31.9,-7.5,1,3
10/20/2010,,0.2,1.6,0.8,6.6,-8.5,0.7,2
10/21/2010,,0.2,1.6,-1.5,24,-3.4,4.3,2
10/22/2010,,0.2,1.6,2.7,11.5,-8.5,4.3,1
10/23/2010,,0.8,2.5,0,18,-6.1,1.3,8
10/24/2010,,0.9,2.7,0.2,22.3,-0.8,0.3,8
10/25/2010,,1.1,3,3.4,3.6,-9,1,8
10/26/2010,,1.4,3.9,-8.6,15.3,-8.6,-4.2,12
10/27/2010,,1.6,4.2,-9.3,27,-16.1,-8.6,13
10/28/2010,,1.7,4.5,-9.5,11.2,-18.3,-8.6,12
10/29/2010,,1.9,4.5,5,14.2,-16.8,-1.2,11
10/30/2010,,1.9,4.5,4.1,-99.9,3.6,5.5,10
10/31/2010,,1.9,4.6,-1.1,-99.9,-1.3,4.7,10
11/1/2010,,1.9,4.6,-1.2,16.4,-7.3,0,9
11/2/2010,,1.9,4.6,0,21.5,-3.8,-0.5,11
