water_year,year,site_id,peak_swe,sm50_swe,peak_date,peak_day,peak_met,sm50_day,sm50_date,sm50_met,apr1_swe,ptile,date,water_day,swe,wy_n,text_peak,text_sm50,text_today,text_ptile,elev_ft,latitude,longitude,site_name,sntl_id,d_swe,id,apr1_x,apr1_y,apr1_met,peak_x,peak_y,sm50_x,sm50_y
2021,2021,539,15.9,7.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5,2021-03-22,173,15.9,30,NA,TBD,15.9,NA,6980,39.45,-120.29,Independence Camp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,540,9,4.5,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.23333333333333334,2021-03-22,173,8.6,30,NA,TBD,8.6,NA,6436,39.49,-120.28,Independence Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,541,25.1,12.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.26666666666666666,2021-03-22,173,25.1,30,NA,TBD,25.1,NA,8338,39.43,-120.31,Independence Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,542,13.3,6.65,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.23333333333333334,2021-03-22,173,13.3,30,NA,TBD,13.3,NA,10600,39.08,-106.61,Independence Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,543,8.4,4.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,8.4,30,NA,TBD,8.4,NA,9171,39.89,-110.75,Indian Canyon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,544,18.1,9.05,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.17857142857142858,2021-03-22,173,18.1,28,NA,TBD,18.1,NA,9425,42.3,-110.68,Indian Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,546,13.1,6.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4482758620689655,2021-03-22,173,13.1,29,NA,TBD,13.1,NA,6290,44.42,-111.39,Island Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,547,14.2,7.1,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,14.2,19,NA,TBD,14.2,no data,10400,39.29,-106.55,Ivanhoe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,548,14.5,7.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.43333333333333335,2021-03-22,173,14.5,30,NA,TBD,14.5,NA,7377,41.55,-116.01,Jack Creek Upper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,549,0,0,2020-10-01,1,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,NA,NA,NA,TBD,no data,no data,8424,41.51,-116.01,Jacks Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,550,24,12,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4642857142857143,2021-03-22,173,24,28,NA,TBD,24,NA,7070,44.05,-115.44,Jackson Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,551,18.7,9.35,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,18.7,30,NA,TBD,18.7,NA,10120,40.53,-105.89,Joe Wright,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,552,9.4,4.7,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,9.4,30,NA,TBD,9.4,NA,3520,44.39,-122.17,Jump Off Joe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,553,49.7,24.85,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,49.7,1,NA,TBD,49.7,no data,3440,46.15,-122.15,June Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,554,11.7,5.85,2021-03-15,166,NA,173,2021-03-22,TBD,NA,0.21428571428571427,2021-03-22,173,11.4,28,NA,TBD,11.4,NA,8180,42.27,-110.8,Kelley R.S.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,555,11.2,5.6,2021-03-18,169,NA,173,2021-03-22,TBD,NA,0.4,2021-03-22,173,10.6,25,NA,TBD,10.6,NA,7740,43.25,-110.02,Kendall R.S.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,556,10.4,5.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.43333333333333335,2021-03-22,173,10.4,30,NA,TBD,10.4,NA,9600,39.32,-106.61,Kiln,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,557,13.7,6.85,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,13.7,30,NA,TBD,13.7,NA,9101,38.48,-112.39,Kimberly Mine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,558,9.6,4.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.9333333333333333,2021-03-22,173,9.6,30,NA,TBD,9.6,NA,4340,42.72,-123.2,King Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,559,6.5,3.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.13333333333333333,2021-03-22,173,6.5,30,NA,TBD,6.5,NA,8728,40.72,-109.54,Kings Cabin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,560,8.5,4.25,2021-03-21,172,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,8.3,30,NA,TBD,8.3,NA,9550,43.86,-109.32,Kirwin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,561,13.1,6.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.1,2021-03-22,173,13.1,30,NA,TBD,13.1,NA,9263,37.53,-113.05,Kolob,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,562,12,6,2021-03-13,164,NA,173,2021-03-22,TBD,NA,0.43333333333333335,2021-03-22,173,10.9,30,NA,TBD,10.9,NA,4750,47.43,-113.78,Kraft Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,563,12.9,6.45,2021-02-28,151,NA,173,2021-03-22,TBD,NA,0.5,2021-03-22,173,10.5,30,NA,TBD,10.5,NA,5240,44.21,-118.64,Lake Creek R.S.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,564,11.5,5.75,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5333333333333333,2021-03-22,173,11.5,30,NA,TBD,11.5,NA,9700,39.94,-105.59,Lake Eldora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,565,19.1,9.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.23333333333333334,2021-03-22,173,19.1,30,NA,TBD,19.1,NA,10700,40.41,-105.82,Lake Irene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,566,8.9,4.45,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,8.9,30,NA,TBD,8.9,NA,10128,40.6,-110.43,Lakefork #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,568,7.2,3.6,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,7.2,30,NA,TBD,7.2,NA,7400,44.59,-111.82,Lakeview Ridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,569,9.9,4.95,2021-03-14,165,NA,173,2021-03-22,TBD,NA,0.4827586206896552,2021-03-22,173,8.8,29,NA,TBD,8.8,NA,6395,41.52,-117.63,Lamance Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,570,11.6,5.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,11.6,30,NA,TBD,11.6,NA,8051,40.64,-115.38,Lamoille #3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,571,10.2,5.1,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,10.2,NA,NA,TBD,10.2,no data,8375,42.44,-105.86,Laprele Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,572,11.4,5.7,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4482758620689655,2021-03-22,173,11.4,29,NA,TBD,11.4,NA,9578,38.48,-109.27,Lasal Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,573,9.9,4.95,2021-03-15,166,NA,173,2021-03-22,TBD,NA,0.41379310344827586,2021-03-22,173,9.1,29,NA,TBD,9.1,NA,6682,41.78,-116.03,Laurel Draw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,574,35.9,17.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.23809523809523808,2021-03-22,173,35.9,21,NA,TBD,35.9,NA,9604,38.28,-119.61,Leavitt Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,575,8.1,4.05,2021-02-23,146,NA,173,2021-03-22,TBD,NA,0.36666666666666664,2021-03-22,173,7.1,30,NA,TBD,7.1,NA,7198,38.3,-119.55,Leavitt Meadows,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,576,9.3,4.65,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6,2021-03-22,173,9.3,30,NA,TBD,9.3,NA,8100,44.99,-113.44,Lemhi Ridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,577,24.8,12.4,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.26666666666666666,2021-03-22,173,24.8,30,NA,TBD,24.8,NA,7850,44.21,-110.67,Lewis Lake Divide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,578,9.8,4.9,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.6333333333333333,2021-03-22,173,9.8,30,NA,TBD,9.8,NA,6860,45.5,-110.97,Lick Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,579,10.7,5.35,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3793103448275862,2021-03-22,173,10.7,29,NA,TBD,10.7,NA,9133,40.86,-110.8,Lily Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,580,13.6,6.8,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,13,30,NA,TBD,13,NA,11000,37.38,-106.55,Lily Pond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,582,7.7,3.85,2021-03-05,156,NA,173,2021-03-22,TBD,NA,0.13333333333333333,2021-03-22,173,5.1,30,NA,TBD,5.1,NA,6548,41.41,-111.83,Little Bear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,583,2.9,1.45,2021-02-01,124,NA,173,2021-03-22,TBD,NA,0.56,2021-03-22,173,0,25,NA,TBD,0,NA,6065,37.49,-113.85,Little Grassy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,584,32.7,16.35,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.7666666666666667,2021-03-22,173,32.7,30,NA,TBD,32.7,NA,4020,44.61,-122.23,Little Meadows,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,585,9.4,4.7,2021-03-21,172,NA,173,2021-03-22,TBD,NA,0.5333333333333333,2021-03-22,173,9.3,30,NA,TBD,9.3,NA,9370,43.5,-109.75,Little Warm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,586,12.6,6.3,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,12.2,30,NA,TBD,12.2,NA,10200,37.8,-107.92,Lizard Head Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,587,8.8,4.4,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.13333333333333333,2021-03-22,173,8.8,30,NA,TBD,8.8,NA,9249,38.44,-119.37,Lobdell Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,588,24.1,12.05,2021-03-15,166,NA,173,2021-03-22,TBD,NA,0.4444444444444444,2021-03-22,173,24,27,NA,TBD,24,NA,5240,46.63,-114.58,Lolo Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,589,12.6,6.3,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,12.4,30,NA,TBD,12.4,NA,9600,37.89,-108.2,Lone Cone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,590,16,8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,16,19,NA,TBD,16,no data,8880,45.27,-111.43,Lone Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,591,44.5,22.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.7586206896551724,2021-03-22,173,44.5,29,NA,TBD,44.5,NA,3930,46.27,-121.96,Lone Pine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,592,4.8,2.4,2021-03-18,169,NA,173,2021-03-22,TBD,NA,0.36666666666666664,2021-03-22,173,4.1,30,NA,TBD,4.1,NA,7982,37.51,-113.4,Long Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,593,2.7,1.35,2021-02-23,146,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,0,24,NA,TBD,0,NA,7465,37.49,-112.51,Long Valley Jct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,594,22.6,11.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2222222222222222,2021-03-22,173,22.6,27,NA,TBD,22.6,NA,5190,47.46,-115.7,Lookout,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,595,1.5,0.75,2021-02-21,144,NA,173,2021-03-22,TBD,NA,0.8333333333333334,2021-03-22,173,0,30,NA,TBD,0,NA,8500,33.36,-107.83,Lookout Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,596,22.9,11.45,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.45454545454545453,2021-03-22,173,22.9,22,NA,TBD,22.9,NA,8161,40.84,-111.71,Lookout Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,597,11.7,5.85,2021-03-17,168,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,11.3,30,NA,TBD,11.3,NA,8240,43.17,-110.14,Loomis Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,599,18.5,9.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.55,2021-03-22,173,18.5,20,NA,TBD,18.5,NA,5120,46.36,-121.08,Lost Horse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,600,46.4,23.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.32142857142857145,2021-03-22,173,46.4,28,NA,TBD,46.4,NA,6110,47.08,-115.96,Lost Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,601,11.9,5.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.20689655172413793,2021-03-22,173,11.9,29,NA,TBD,11.9,NA,7900,43.82,-114.26,Lost-Wood Divide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,602,14.4,7.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,14.4,18,NA,TBD,14.4,no data,11400,39.67,-105.9,Loveland Basin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,603,13.3,6.65,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.26666666666666666,2021-03-22,173,13.3,30,NA,TBD,13.3,NA,7900,45.51,-111.92,Lower Twin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,604,6.1,3.05,2021-03-10,161,NA,173,2021-03-22,TBD,NA,0.6666666666666666,2021-03-22,173,4.4,30,NA,TBD,4.4,NA,4680,46.88,-113.32,Lubrecht Flume,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,605,11,5.5,2021-03-01,152,NA,173,2021-03-22,TBD,NA,0.7666666666666667,2021-03-22,173,10.1,30,NA,TBD,10.1,NA,4970,45.27,-118.85,Lucky Strike,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,606,56.2,28.1,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5185185185185185,2021-03-22,173,56.2,27,NA,TBD,56.2,NA,5980,48.2,-120.92,Lyman Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,607,9.7,4.85,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.27586206896551724,2021-03-22,173,9.7,29,NA,TBD,9.7,NA,8880,40.08,-106.67,Lynx Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,608,7.4,3.7,2021-03-03,154,NA,173,2021-03-22,TBD,NA,0.7666666666666667,2021-03-22,173,6,30,NA,TBD,6,NA,5150,45.11,-119.5,Madison Butte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,609,18.4,9.2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,18.4,30,NA,TBD,18.4,NA,7750,44.59,-111.12,Madison Plateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,610,15.9,7.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.43333333333333335,2021-03-22,173,15.9,30,NA,TBD,15.9,NA,6880,42.18,-114.29,Magic Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,612,12.5,6.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,12.5,30,NA,TBD,12.5,NA,8709,39.68,-111.32,Mammoth-Cottonwood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,613,10.7,5.35,2021-03-14,165,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,10.2,30,NA,TBD,10.2,NA,4900,48.8,-113.67,Many Glacier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,614,8,4,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5333333333333333,2021-03-22,173,8,30,NA,TBD,8,NA,2590,44.59,-121.97,Marion Forks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,615,15.5,7.75,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,15.5,30,NA,TBD,15.5,NA,7884,39.16,-119.9,Marlette Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,616,4,2,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,4,30,NA,TBD,4,NA,8760,44.3,-109.24,Marquette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,617,2.4,1.2,2021-02-27,150,NA,173,2021-03-22,TBD,NA,0.1,2021-03-22,173,0,30,NA,TBD,0,NA,9200,33.92,-109.46,Maverick Fork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,618,12.6,6.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.13333333333333333,2021-03-22,173,12.6,30,NA,TBD,12.6,NA,9500,39.13,-107.29,Mc Clure Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,619,40.3,20.15,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5172413793103449,2021-03-22,173,40.3,29,NA,TBD,40.3,NA,4770,44.21,-121.87,Mckenzie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,620,10,5,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.15384615384615385,2021-03-22,173,10,26,NA,TBD,10,NA,9150,44.44,-113.32,Meadow Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,621,10.1,5.05,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2,2021-03-22,173,10.1,30,NA,TBD,10.1,NA,8705,38.3,-112.44,Merchant Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,622,12.1,6.05,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.16666666666666666,2021-03-22,173,12.1,24,NA,TBD,12.1,NA,10000,39.06,-108.06,Mesa Lakes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,623,22.8,11.4,2021-03-14,165,NA,173,2021-03-22,TBD,NA,0.55,2021-03-22,173,22.3,20,NA,TBD,22.3,NA,4510,47.15,-116.27,Mica Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,624,16.7,8.35,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,16.7,30,NA,TBD,16.7,NA,11250,37.62,-107.03,Middle Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,625,11.1,5.55,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.7666666666666667,2021-03-22,173,11.1,30,NA,TBD,11.1,NA,7760,43.63,-107.18,Middle Powder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,626,14.5,7.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.13333333333333333,2021-03-22,173,14.5,30,NA,TBD,14.5,NA,9827,37.57,-112.84,Midway Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,627,13,6.5,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,13,NA,NA,TBD,13,no data,8800,44.47,-114.49,Mill Creek Summit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,628,20.5,10.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.45454545454545453,2021-03-22,173,20.5,22,NA,TBD,20.5,NA,8963,40.66,-111.64,Mill-D North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,629,13.3,6.65,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.4666666666666667,2021-03-22,173,13.3,30,NA,TBD,13.3,NA,10040,37.85,-107.73,Mineral Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,631,15.9,7.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.45454545454545453,2021-03-22,173,15.9,22,NA,TBD,15.9,NA,8295,40.49,-112.61,Mining Fork,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,632,14,7,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.20833333333333334,2021-03-22,173,14,24,NA,TBD,14,NA,10500,37.75,-107.69,Molas Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,633,11.8,5.9,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.25,2021-03-22,173,11.8,20,NA,TBD,11.8,NA,8306,38.67,-119.61,Monitor Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,634,18,9,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.1,2021-03-22,173,18,30,NA,TBD,18,NA,8932,41.47,-111.5,Monte Cristo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,635,19.9,9.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.7,2021-03-22,173,19.9,30,NA,TBD,19.9,NA,8850,45.22,-110.24,Monument Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,636,8.8,4.4,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.5172413793103449,2021-03-22,173,8.8,29,NA,TBD,8.8,NA,7440,44.41,-113.4,Moonshine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,637,28.1,14.05,2021-03-20,171,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,27.9,NA,NA,TBD,27.9,no data,6100,43.93,-115.67,Mores Creek Summit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,638,17,8.5,2021-03-15,166,NA,173,2021-03-22,TBD,NA,0.6296296296296297,2021-03-22,173,16.8,27,NA,TBD,16.8,NA,6200,45.67,-113.95,Moose Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,639,8,4,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.2413793103448276,2021-03-22,173,8,29,NA,TBD,8,NA,7600,44.84,-114.27,Morgan Creek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,640,5.5,2.75,2021-02-03,126,NA,173,2021-03-22,TBD,NA,0.3333333333333333,2021-03-22,173,1,30,NA,TBD,1,NA,7500,34.94,-111.52,Mormon Mountain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,641,12.7,6.35,2021-03-21,172,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,12.6,NA,NA,TBD,12.6,no data,2700,61.75,-149.27,Frostbite Bottom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,642,51,25.5,2021-03-01,152,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,NA,28,NA,TBD,no data,no data,5410,46.91,-121.48,Morse Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,643,8.2,4.1,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,8.2,30,NA,TBD,8.2,NA,9553,40.61,-109.89,Mosby Mtn.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,644,16.6,8.3,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,16.6,19,NA,TBD,16.6,no data,5010,48.36,-119.08,Moses Mtn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,645,25.9,12.95,2021-03-22,173,NA,173,2021-03-22,TBD,NA,NA,2021-03-22,173,25.9,NA,NA,TBD,25.9,no data,5260,48.06,-116.23,Mosquito Ridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,647,28.1,14.05,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.8333333333333334,2021-03-22,173,28.1,30,NA,TBD,28.1,NA,5760,45.27,-117.69,Moss Springs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,649,17.2,8.6,2021-03-19,170,NA,173,2021-03-22,TBD,NA,0.5333333333333333,2021-03-22,173,17.1,30,NA,TBD,17.1,NA,6400,47.92,-112.82,Mount Lockhart,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,650,21.8,10.9,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.7333333333333333,2021-03-22,173,21.8,30,NA,TBD,21.8,NA,6320,45.7,-115.23,Mountain Meadows,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,651,64.7,32.35,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.7,2021-03-22,173,64.7,30,NA,TBD,64.7,NA,5370,45.32,-121.72,Mt Hood Test Site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,652,23.6,11.8,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,23.6,30,NA,TBD,23.6,NA,8801,39.32,-119.89,Mt Rose Ski Area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2021,653,12.5,6.25,2021-03-22,173,NA,173,2021-03-22,TBD,NA,0.3,2021-03-22,173,12.5,30,NA,TBD,12.5,NA,7910,45.27,-117.17,Mt. Howard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
