x,y,site_id,date,water_year,water_day,swe,year,peak_swe,sm50_swe,peak_date,peak_day,peak_met,sm50_day,sm50_date,sm50_met,apr1_swe,ptile_swe,wy_n,elev_ft,latitude,longitude,site_name,sntl_id
260.78,285.6,629,2021-04-01,2021,183,14.2,2021,14.2,7.1,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14.2,0.43333333333333335,30,10040,  37.85,-107.73,Mineral Creek,SNTL:629
261.18,287.85,632,2021-04-01,2021,183,14.9,2021,14.9,7.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14.9,0.16666666666666666,24,10500,  37.75,-107.69,Molas Lake,SNTL:632
283.23,256.32,658,2021-04-01,2021,183,9.1,2021,9.1,4.55,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9.1,0.76,25,8700,  39.30,-106.61,Nast Lake,SNTL:658
302.59,242.1,663,2021-04-01,2021,183,13.2,2021,13.2,6.6,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,13.2,0.6666666666666666,30,9910,  40.04,-105.54,Niwot,SNTL:663
273.89,260.08,669,2021-04-01,2021,183,15.8,2021,15.9,7.95,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,15.8,0.48,25,9200,  39.08,-107.14,North Lost Trail,SNTL:669
265.78,258.89,675,2021-04-01,2021,183,9.8,2021,9.8,4.9,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9.8,0.2857142857142857,21,9840,  39.09,-107.63,Overland Res.,SNTL:675
282.39,266.79,680,2021-04-01,2021,183,8.6,2021,8.6,4.3,2021-04-05,187,TBD,187,2021-04-05,TBD,8.6,0.3,30,9600,  38.82,-106.59,Park Cone,SNTL:680
261.68,259.26,682,2021-04-01,2021,183,20.3,2021,20.4,10.2,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,20.3,0.16666666666666666,30,9960,  39.05,-107.87,Park Reservoir,SNTL:682
298.32,233.75,688,2021-04-01,2021,183,8.9,2021,9,4.5,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,8.9,0.4666666666666667,30,9030,  40.40,-105.85,Phantom Valley,SNTL:688
285.78,274.42,701,2021-04-01,2021,183,14.4,2021,14.4,7.2,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,14.4,0.3333333333333333,30,10760,  38.49,-106.34,Porphyry Creek,SNTL:701
283.71,232.82,709,2021-04-01,2021,183,16,2021,16.2,8.1,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,16,0.041666666666666664,24,9400,  40.37,-106.74,Rabbit Ears,SNTL:709
261.22,284.77,713,2021-04-01,2021,183,21,2021,21.1,10.55,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,21,0.26666666666666666,30,11200,  37.89,-107.71,Red Mountain Pass,SNTL:713
274.06,237.42,717,2021-04-01,2021,183,22.5,2021,22.9,11.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,22.5,0.375,24,10340,  40.11,-107.29,Ripple Creek,SNTL:717
296.16,222.98,718,2021-04-01,2021,183,15.7,2021,15.8,7.9,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,15.7,0.5,30,9700,  40.88,-106.05,Roach,SNTL:718
275.23,261.56,737,2021-04-01,2021,183,26.1,2021,26.1,13.05,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,26.1,0.08,25,10700,  39.02,-107.05,Schofield Pass,SNTL:737
255.5,289.34,739,2021-04-01,2021,183,9,2021,9,4.5,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9,0.375,24,9100,  37.65,-108.01,Scotch Creek,SNTL:739
270.09,283.64,762,2021-04-01,2021,183,12.8,2021,13,6.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,12.8,0.4,30,11560,  37.99,-107.20,Slumgullion,SNTL:762
298.05,287.15,773,2021-04-01,2021,183,21.5,2021,21.5,10.75,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,21.5,NA,19,10800,  37.97,-105.54,South Colony,SNTL:773
259.53,288.75,780,2021-04-01,2021,183,21.1,2021,21.1,10.55,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,21.1,0.4583333333333333,24,10660,  37.70,-107.78,Spud Mountain,SNTL:780
296.79,237.33,793,2021-04-01,2021,183,4.4,2021,5.5,2.75,2021-03-24,175,2021-03-24,186,2021-04-04,2021-04-04,4.4,0.16,25,8720,  40.23,-105.92,Stillwater Creek,SNTL:793
261.48,293.84,797,2021-04-01,2021,183,14.6,2021,14.6,7.3,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14.6,0.375,24,11200,  37.48,-107.63,Stump Lakes,SNTL:797
291.67,248,802,2021-04-01,2021,183,9.3,2021,9.4,4.7,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,9.3,0.20689655172413793,29,9400,  39.72,-106.16,Summit Ranch,SNTL:802
285.11,229.24,825,2021-04-01,2021,183,34.2,2021,34.5,17.25,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,34.2,0.16666666666666666,30,10500,  40.54,-106.68,Tower,SNTL:825
274.6,239.91,827,2021-04-01,2021,183,8,2021,8.1,4.05,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,8,0,25,9700,  40.00,-107.24,Trapper Lake,SNTL:827
301.98,301.16,829,2021-04-01,2021,183,13.7,2021,13.7,6.85,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,13.7,0.9047619047619048,21,10860,  37.35,-105.23,Trinchera,SNTL:829
301.91,242.25,838,2021-04-01,2021,183,15,2021,15,7.5,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,15,0.4666666666666667,30,10300,  40.03,-105.58,University Camp,SNTL:838
268.38,289.39,839,2021-04-01,2021,183,6.8,2021,7,3.5,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,6.8,0.625,24,9400,  37.72,-107.26,Upper Rio Grande,SNTL:839
274.91,295.21,840,2021-04-01,2021,183,30,2021,30,15,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,30,0.4666666666666667,30,10200,  37.49,-106.84,Upper San Juan,SNTL:840
287.8,249.78,842,2021-04-01,2021,183,14.6,2021,14.9,7.45,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14.6,0.16666666666666666,30,10300,  39.62,-106.38,Vail Mountain,SNTL:842
263.54,293.87,843,2021-04-01,2021,183,14.4,2021,14.4,7.2,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,14.4,0.4583333333333333,24,10880,  37.49,-107.51,Vallecito,SNTL:843
303.56,304.39,857,2021-04-01,2021,183,13.3,2021,13.3,6.65,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,13.3,0.7666666666666667,30,10220,  37.21,-105.12,Whiskey Ck,SNTL:857
282.52,218.83,859,2021-04-01,2021,183,27.9,2021,28.3,14.15,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,27.9,0.625,24,8950,  41.00,-106.91,Whiskey Park,SNTL:859
294.28,234.43,869,2021-04-01,2021,183,11.4,2021,11.5,5.75,2021-04-05,187,TBD,187,2021-04-05,TBD,11.4,0.4666666666666667,30,9540,  40.35,-106.09,Willow Creek Pass,SNTL:869
300.34,233.3,870,2021-04-01,2021,183,18.1,2021,18.2,9.1,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,18.1,0.6333333333333333,30,10700,  40.43,-105.73,Willow Park,SNTL:870
275.57,295.51,874,2021-04-01,2021,183,31.8,2021,31.8,15.9,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,31.8,0.5833333333333334,24,11000,  37.48,-106.80,Wolf Creek Summit,SNTL:874
254.75,293.88,904,2021-04-01,2021,183,16.2,2021,16.2,8.1,2021-04-05,187,TBD,187,2021-04-05,TBD,16.2,NA,16,10785,  37.44,-108.02,Columbus Basin,SNTL:904
252.18,293.77,905,2021-04-01,2021,183,11.1,2021,11.1,5.55,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,11.1,NA,16,10000,  37.43,-108.17,Mancos,SNTL:905
285.66,236.12,913,2021-04-01,2021,183,11.9,2021,12.1,6.05,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,11.9,NA,15,9240,  40.23,-106.60,Buffalo Park,SNTL:913
299.48,289.93,914,2021-04-01,2021,183,7.7,2021,8.2,4.1,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,7.7,NA,15,9649,  37.85,-105.44,Medano Pass,SNTL:914
297.26,251.89,935,2021-04-01,2021,183,10.4,2021,10.4,5.2,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,10.4,NA,12,10960,  39.57,-105.80,Jackwhacker Gulch,SNTL:935
300.93,250.29,936,2021-04-01,2021,183,8.5,2021,8.5,4.25,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,8.5,NA,12,10600,  39.66,-105.59,Echo Lake,SNTL:936
295.15,254.53,937,2021-04-01,2021,183,10,2021,10.1,5.05,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,10,NA,12,10600,  39.44,-105.91,Michigan Creek,SNTL:937
291.52,257.22,938,2021-04-01,2021,183,7.9,2021,8,4,2021-04-05,187,TBD,187,2021-04-05,TBD,7.9,NA,11,11150,  39.30,-106.11,Buckskin Joe,SNTL:938
291.39,263.15,939,2021-04-01,2021,183,7.6,2021,8.1,4.05,2021-04-04,186,2021-04-04,187,2021-04-05,TBD,7.6,NA,12,10360,  39.03,-106.08,Rough And Tumble,SNTL:939
284.66,223.03,940,2021-04-01,2021,183,19.7,2021,19.9,9.95,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,19.7,NA,12,9320,  40.82,-106.75,Lost Dog,SNTL:940
295.88,247.57,970,2021-04-01,2021,183,14,2021,14.2,7.1,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14,NA,11,10400,  39.76,-105.91,Jones Pass,SNTL:970
210.51,191.32,1013,2021-04-01,2021,183,11.7,2021,11.7,5.85,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,11.7,NA,9,7406,  41.79,-111.55,Temple Fork,SNTL:1013
204.16,223.71,1039,2021-04-01,2021,183,14.2,2021,14.2,7.1,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14.2,NA,8,7774,  40.28,-111.61,Cascade Mountain,SNTL:1039
203.33,207.84,1054,2021-04-01,2021,183,15,2021,15,7.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,15,NA,7,6779,  40.99,-111.82,Farmington Lower,SNTL:1054
209.94,200.74,1056,2021-04-01,2021,183,13.2,2021,13.2,6.6,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,13.2,NA,6,8215,  41.36,-111.49,Lightning Ridge,SNTL:1056
155.02,276.7,1065,2021-04-01,2021,183,0.4,2021,5.3,2.65,2021-03-18,169,2021-03-18,180,2021-03-29,2021-03-29,0.4,NA,6,6763,  37.50,-113.94,Gutz Peak,SNTL:1065
162.68,280.37,1066,2021-04-01,2021,183,7,2021,8.2,4.1,2021-03-18,169,2021-03-18,187,2021-04-05,TBD,7,NA,6,8322,  37.40,-113.46,Gardner Peak,SNTL:1066
221.34,239.73,1097,2021-04-01,2021,183,6.9,2021,7.4,3.7,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,6.9,NA,3,8736,  39.68,-110.43,Timberline,SNTL:1097
211.39,189.92,1098,2021-04-01,2021,183,19.6,2021,19.6,9.8,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,19.6,NA,3,8270,  41.86,-111.51,Usu Doc Daniel,SNTL:1098
186.89,269.81,1099,2021-04-01,2021,183,7.8,2021,7.8,3.9,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,7.8,NA,3,9749,  38.07,-112.17,Jones Corral,SNTL:1099
210.55,189.11,1113,2021-04-01,2021,183,4.7,2021,8.4,4.2,2021-03-06,157,2021-03-06,184,2021-04-02,2021-04-02,4.7,NA,1,6332,  41.89,-111.57,Tony Grove RS,SNTL:1113
212.24,188.73,1114,2021-04-01,2021,183,13,2021,13,6.5,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,13,NA,1,7705,  41.92,-111.47,Garden City Summit,SNTL:1114
210.36,187.31,1115,2021-04-01,2021,183,15.1,2021,15.2,7.6,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,15.1,NA,1,7250,  41.97,-111.60,Klondike Narrows,SNTL:1115
225.52,221.13,1116,2021-04-01,2021,183,5.8,2021,5.8,2.9,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,5.8,NA,1,8464,  40.55,-110.35,Lakefork #3,SNTL:1116
231.96,215.69,1117,2021-04-01,2021,183,13.3,2021,13.3,6.65,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,13.3,NA,1,10235,  40.84,-110.01,Spirit Lk,SNTL:1117
211.52,204.1,1118,2021-04-01,2021,183,0,2021,4.9,2.45,2021-03-03,154,2021-03-03,167,2021-03-16,2021-03-16,0,NA,NA,6082,  41.22,-111.36,Lost Creek Resv,SNTL:1118
218.88,210.59,1135,2021-04-01,2021,183,6.7,2021,6.7,3.35,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,6.7,NA,1,8000,  40.98,-110.85,Burts Miller Ranch,SNTL:1135
210.83,203.32,1145,2021-04-01,2021,183,8.7,2021,8.7,4.35,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,8.7,NA,NA,7220,  41.25,-111.41,Kilfoil Creek,SNTL:1145
189.01,241.77,1146,2021-04-01,2021,183,8.2,2021,9,4.5,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,8.2,NA,NA,7850,  39.35,-112.33,Oak Creek,SNTL:1146
177.46,276.38,1148,2021-04-01,2021,183,1,2021,4.1,2.05,2021-03-18,169,2021-03-18,182,2021-03-31,2021-03-31,1,NA,NA,8350,  37.70,-112.65,Panguitch Lake RS,SNTL:1148
195.13,261.67,1149,2021-04-01,2021,183,8.3,2021,8.7,4.35,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,8.3,NA,NA,8798,  38.50,-111.77,Fish Lake Utah,SNTL:1149
181.53,183.36,1151,2021-04-01,2021,183,15.2,2021,15.2,7.6,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,15.2,NA,NA,8964,  41.92,-113.41,George Creek,SNTL:1151
231.84,281.3,1153,2021-04-01,2021,183,13,2021,13.5,6.75,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,13,NA,NA,8924,  37.87,-109.45,Buckboard Flat,SNTL:1153
173.86,276.18,1154,2021-04-01,2021,183,14.3,2021,14.3,7.15,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,14.3,NA,NA,10039,  37.68,-112.86,Brian Head,SNTL:1154
191.15,261,1156,2021-04-01,2021,183,6,2021,6.6,3.3,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,6,NA,NA,9228,  38.50,-112.01,Box Springs,SNTL:1156
223.16,211.7,1162,2021-04-01,2021,183,7.9,2021,7.9,3.95,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,7.9,NA,NA,8869,  40.96,-110.58,Blacks Fork Jct,SNTL:1162
223.54,213.53,1163,2021-04-01,2021,183,12.6,2021,12.6,6.3,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,12.6,NA,NA,9360,  40.88,-110.54,EF Blacks Fork GS,SNTL:1163
214.1,220.9,1164,2021-04-01,2021,183,17.7,2021,17.7,8.85,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,17.7,NA,NA,9796,  40.48,-111.04,Wolf Creek Peak,SNTL:1164
197.51,255.64,1184,2021-04-01,2021,183,8.1,2021,8.8,4.4,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,8.1,NA,NA,8396,  38.79,-111.69,Gooseberry RS Up,SNTL:1184
221.47,214.09,1192,2021-04-01,2021,183,13.1,2021,13.1,6.55,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,13.1,NA,NA,9632,  40.84,-110.66,Buck Pasture,SNTL:1192
175.64,274.95,1197,2021-04-01,2021,183,7.3,2021,7.9,3.95,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,7.3,NA,NA,8692,  37.75,-112.77,Yankee Reservoir,SNTL:1197
194.45,218.08,1214,2021-04-01,2021,183,3.2,2021,6.8,3.4,2021-03-04,155,2021-03-04,171,2021-03-20,2021-03-20,3.2,NA,NA,6520,  40.46,-112.25,Bevans Cabin,SNTL:1214
236.39,268.47,1215,2021-04-01,2021,183,7.9,2021,8.9,4.45,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,7.9,NA,NA,8783,  38.48,-109.29,Lasal Mountain-Lower,SNTL:1215
206.72,238.75,1216,2021-04-01,2021,183,18.2,2021,18.3,9.15,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,18.2,NA,NA,9652,  39.62,-111.31,Huntington Horse,SNTL:1216
199.4,240.21,1217,2021-04-01,2021,183,9.1,2021,9.1,4.55,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9.1,NA,NA,7206,  39.50,-111.73,Rees Flat,SNTL:1217
202.7,244.75,1221,2021-04-01,2021,183,11.8,2021,12.3,6.15,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,11.8,NA,NA,8801,  39.32,-111.49,GBRC HQ,SNTL:1221
203.29,245.29,1222,2021-04-01,2021,183,17.7,2021,17.7,8.85,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,17.7,NA,NA,9858,  39.30,-111.45,GBRC Meadows,SNTL:1222
207.9,226.32,1223,2021-04-01,2021,183,7.6,2021,8.3,4.15,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,7.6,NA,NA,7377,  40.19,-111.36,Hobble Creek,SNTL:1223
201.73,248.58,1224,2021-04-01,2021,183,19.8,2021,19.9,9.95,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,19.8,NA,NA,9524,  39.14,-111.51,Mt Baldy,SNTL:1224
211.89,216.11,1225,2021-04-01,2021,183,11.5,2021,11.5,5.75,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,11.5,NA,NA,8532,  40.68,-111.22,Redden Mine Lwr,SNTL:1225
201.92,246.39,1226,2021-04-01,2021,183,11.1,2021,11.4,5.7,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,11.1,NA,NA,8787,  39.24,-111.52,Thistle Flat,SNTL:1226
207,243.23,1227,2021-04-01,2021,183,7.4,2021,7.8,3.9,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,7.4,NA,NA,8596,  39.42,-111.25,Upper Joes Valley,SNTL:1227
204.17,249.2,1228,2021-04-01,2021,183,9.6,2021,9.6,4.8,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,9.6,NA,NA,9327,  39.13,-111.36,Wrigley Creek,SNTL:1228
222.1,240.29,1236,2021-04-01,2021,183,4.8,2021,5.9,2.95,2021-03-28,179,2021-03-28,186,2021-04-04,2021-04-04,4.8,NA,NA,8207,  39.66,-110.38,Corral,SNTL:1236
163.56,228.45,1247,2021-04-01,2021,183,12.4,2021,12.8,6.4,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,12.4,NA,NA,9122,  39.74,-113.98,Takka Wiiya,SNTL:1247
172.38,277.7,1248,2021-04-01,2021,183,7.1,2021,8.2,4.1,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,7.1,NA,NA,8050,  37.60,-112.93,Suu Ranch,SNTL:1248
200.71,272.57,1249,2021-04-01,2021,183,8.3,2021,8.3,4.15,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,8.3,NA,NA,10018,  38.05,-111.34,Sunflower Flat,SNTL:1249
210.32,273.66,1261,2021-04-01,2021,183,6.3,2021,6.3,3.15,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,6.3,NA,NA,9410,  38.07,-110.77,Lonesome Beaver,SNTL:1261
209.68,275.55,1269,2021-04-01,2021,183,3.9,2021,4.8,2.4,2021-03-29,180,2021-03-29,185,2021-04-03,2021-04-03,3.9,NA,NA,9209,  37.98,-110.79,Mt Pennell,SNTL:1269
190.48,250.9,1278,2021-04-01,2021,183,14,2021,14,7,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,14,NA,NA,9319,  38.95,-112.15,Bobs Hollow,SNTL:1278
201.08,231.18,1280,2021-04-01,2021,183,14.2,2021,14.4,7.2,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,14.2,NA,NA,7835,  39.92,-111.72,Santaquin Meadows,SNTL:1280
200.91,248.44,329,2021-04-01,2021,183,8.4,2021,9.3,4.65,2021-03-27,178,2021-03-27,187,2021-04-05,TBD,8.4,0.5666666666666667,30,7990,  39.14,-111.56,Beaver Dams,SNTL:329
213.58,217.94,330,2021-04-01,2021,183,5.8,2021,6.2,3.1,2021-03-30,181,2021-03-30,187,2021-04-05,TBD,5.8,0.16666666666666666,30,8280,  40.61,-111.10,Beaver Divide,SNTL:330
202.82,199.11,332,2021-04-01,2021,183,26.5,2021,26.5,13.25,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,26.5,0.26666666666666666,30,7689,  41.38,-111.94,Ben Lomond Peak,SNTL:332
203.14,199.17,333,2021-04-01,2021,183,11.3,2021,14.1,7.05,2021-03-07,158,2021-03-07,187,2021-04-05,TBD,11.3,0.2,30,5972,  41.38,-111.92,Ben Lomond Trail,SNTL:333
184.58,264.31,339,2021-04-01,2021,183,13.6,2021,13.6,6.8,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,13.6,0.16666666666666666,30,10349,  38.30,-112.36,Big Flat,SNTL:339
198.61,258.26,348,2021-04-01,2021,183,10.7,2021,10.7,5.35,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,10.7,0.6333333333333333,30,9414,  38.68,-111.60,Black Flat-U.M. Ck,SNTL:348
191.02,260.75,364,2021-04-01,2021,183,6.8,2021,6.8,3.4,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,6.8,0,30,9853,  38.51,-112.02,Box Creek,SNTL:364
205.79,216.89,366,2021-04-01,2021,183,16.3,2021,16.3,8.15,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,16.3,0.125,24,8766,  40.60,-111.58,Brighton,SNTL:366
221.73,219.88,368,2021-04-01,2021,183,14.2,2021,14.2,7.1,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14.2,0.23333333333333334,30,10574,  40.58,-110.59,Brown Duck,SNTL:368
202.85,248.98,371,2021-04-01,2021,183,12,2021,12,6,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,12,0.16666666666666666,30,9409,  39.13,-111.44,Buck Flat,SNTL:371
212.22,193.81,374,2021-04-01,2021,183,14.8,2021,14.8,7.4,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14.8,0.26666666666666666,30,7987,  41.69,-111.42,Bug Lake,SNTL:374
230.98,282.5,383,2021-04-01,2021,183,10.6,2021,11.3,5.65,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,10.6,0.44,25,8858,  37.81,-109.49,Camp Jackson,SNTL:383
175.8,276.98,390,2021-04-01,2021,183,9.7,2021,9.7,4.85,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,9.7,0.2,30,9607,  37.66,-112.74,Castle Valley,SNTL:390
215.22,212.89,392,2021-04-01,2021,183,16.1,2021,16.1,8.05,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,16.1,0.03333333333333333,30,9171,  40.85,-111.05,Chalk Creek #1,SNTL:392
215.03,211.97,393,2021-04-01,2021,183,13,2021,13,6.5,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,13,0.2,30,8208,  40.89,-111.07,Chalk Creek #2,SNTL:393
231.73,217.2,396,2021-04-01,2021,183,10.6,2021,10.6,5.3,2021-04-03,185,2021-04-03,187,2021-04-05,TBD,10.6,0.13333333333333333,30,10499,  40.77,-110.01,Chepeta,SNTL:396
208.08,233.44,399,2021-04-01,2021,183,13.7,2021,13.7,6.85,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,13.7,0.3,30,8975,  39.87,-111.28,Clear Creek #1,SNTL:399
208.64,233.09,400,2021-04-01,2021,183,12.3,2021,12.3,6.15,2021-04-01,183,2021-04-01,187,2021-04-05,TBD,12.3,0.43333333333333335,30,7837,  39.89,-111.25,Clear Creek #2,SNTL:400
212.88,223.36,432,2021-04-01,2021,183,6.6,2021,7.4,3.7,2021-03-26,177,2021-03-26,186,2021-04-04,2021-04-04,6.6,0.36666666666666664,30,7915,  40.36,-111.09,Currant Creek,SNTL:432
209.91,224.21,435,2021-04-01,2021,183,10,2021,10.7,5.35,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,10,0.26666666666666666,30,8008,  40.30,-111.26,Daniels-Strawberry,SNTL:435
202.07,250.63,444,2021-04-01,2021,183,9.4,2021,10,5,2021-03-28,179,2021-03-28,187,2021-04-05,TBD,9.4,0.3,30,9228,  39.05,-111.47,Dills Camp,SNTL:444
199.1,268.76,452,2021-04-01,2021,183,6.8,2021,6.8,3.4,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,6.8,0.44,25,9799,  38.21,-111.47,Donkey Reservoir,SNTL:452
209.32,199.53,455,2021-04-01,2021,183,14.3,2021,14.3,7.15,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,14.3,0.3333333333333333,30,8302,  41.41,-111.54,Dry Bread Pond,SNTL:455
234.96,249.93,461,2021-04-01,2021,183,8.9,2021,9.2,4.6,2021-03-29,180,2021-03-29,187,2021-04-05,TBD,8.9,0.6666666666666666,24,8302,  39.31,-109.53,East Willow Creek,SNTL:461
203.41,208.3,474,2021-04-01,2021,183,22.5,2021,22.7,11.35,2021-03-31,182,2021-03-31,187,2021-04-05,TBD,22.5,0.1,30,7902,  40.97,-111.81,Farmington,SNTL:474
197.6,256.09,475,2021-04-01,2021,183,16.7,2021,16.7,8.35,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,16.7,0.23333333333333334,30,9623,  38.77,-111.68,Farnsworth Lake,SNTL:475
224.14,217.16,481,2021-04-01,2021,183,12.6,2021,12.6,6.3,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,12.6,0.16666666666666666,30,10943,  40.72,-110.47,Five Points Lake,SNTL:481
197.71,255.45,495,2021-04-01,2021,183,4.9,2021,6.2,3.1,2021-03-27,178,2021-03-27,187,2021-04-05,TBD,4.9,0.36666666666666664,30,7944,  38.80,-111.68,Gooseberry RS,SNTL:495
221.78,216.35,513,2021-04-01,2021,183,15.7,2021,15.7,7.85,2021-04-05,187,TBD,187,2021-04-05,TBD,15.7,0.3333333333333333,21,10885,  40.74,-110.62,Lakefork Basin,SNTL:513
177.84,281.11,514,2021-04-01,2021,183,0,2021,3.8,1.9,2021-03-05,156,2021-03-05,161,2021-03-10,2021-03-10,0,0.27586206896551724,29,7792,  37.49,-112.58,Harris Flat,SNTL:514
217.79,214.4,517,2021-04-01,2021,183,12.8,2021,12.8,6.4,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,12.8,0.23333333333333334,30,9130,  40.80,-110.88,Hayden Fork,SNTL:517
224.74,212.17,521,2021-04-01,2021,183,12.1,2021,12.1,6.05,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,12.1,0.72,25,9500,  40.95,-110.48,Hewinta,SNTL:521
232.99,214.29,522,2021-04-01,2021,183,10.2,2021,10.2,5.1,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,10.2,0.92,25,9122,  40.91,-109.96,Hickerson Park,SNTL:522
229.31,213.52,528,2021-04-01,2021,183,8.6,2021,8.6,4.3,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,8.6,0.88,25,9168,  40.92,-110.19,Hole-in-Rock,SNTL:528
210.4,201.93,533,2021-04-01,2021,183,12.8,2021,12.8,6.4,2021-04-02,184,2021-04-02,187,2021-04-05,TBD,12.8,0.16666666666666666,30,8199,  41.31,-111.45,Horse Ridge,SNTL:533
